Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,Garage,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
452,20,3,62.0,70761,1,0,2,0,4,1,4,0,2,7,5,1,7,9,10,0.0,3,4,1,1,655,0,878,1533,1,4,1,4.0,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,2,576,1,2,200,54,0,0,0,0,0,12,2006,8,4,280000
453,60,3,77.11776733398438,9303,1,0,3,0,0,0,23,0,5,6,5,3,1,12,13,42.0,2,4,2,0,742,0,130,872,1,0,1,4.0,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,2,422,1,2,144,122,0,0,0,0,0,7,2007,8,4,204000
454,60,1,75.0,9000,1,3,3,0,4,0,21,0,5,8,5,1,1,12,13,0.0,2,4,2,1,0,0,768,768,1,0,1,4.0,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,2,676,1,2,0,30,0,0,0,0,0,6,2009,8,4,210000
455,90,3,63.0,9297,1,3,3,0,4,0,11,2,2,5,5,1,1,9,10,0.0,3,4,1,1,1606,0,122,1728,1,4,1,4.0,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,2,560,1,2,0,0,0,0,0,0,0,7,2006,8,3,188000
456,20,3,80.0,9600,1,3,3,0,4,0,14,0,2,7,6,3,1,6,6,320.0,3,4,1,1,916,0,326,1242,1,1,1,4.0,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,2,528,1,2,0,0,0,0,0,0,0,9,2007,8,4,175500
457,70,4,34.0,4571,1,3,3,0,4,0,17,0,5,5,5,1,1,0,0,0.0,3,4,0,1,0,0,624,624,1,1,0,4.0,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,3,513,1,2,0,0,96,0,0,0,0,5,2008,0,0,98000
458,20,3,90.61962127685547,53227,1,0,2,0,1,1,4,0,2,4,6,0,5,9,10,0.0,3,4,1,1,1116,0,248,1364,1,0,1,4.0,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,529,1,2,224,137,0,0,0,0,0,3,2008,8,4,256000
459,70,4,55.40851593017578,5100,1,3,3,0,4,0,17,0,5,8,7,3,1,11,15,0.0,3,2,2,1,0,0,588,588,1,1,1,4.0,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,1,228,1,2,192,63,0,0,0,0,0,6,2008,8,4,161000
460,50,3,59.70258331298828,7015,1,0,0,0,0,0,3,0,0,5,4,1,1,8,8,161.0,3,4,1,1,185,0,524,709,1,4,1,4.0,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,1,352,1,2,0,0,248,0,0,0,0,7,2009,8,4,110000
461,60,1,75.0,8004,1,0,3,0,4,0,21,0,5,8,5,1,1,12,13,110.0,2,4,2,1,544,0,288,832,1,0,1,4.0,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,2,552,1,2,0,150,0,0,0,0,0,12,2009,6,5,263435
462,70,3,60.0,7200,1,3,3,0,4,0,18,0,5,7,9,1,1,13,14,0.0,2,2,2,1,350,210,0,560,1,0,1,4.0,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,2,576,1,2,256,0,0,0,0,0,0,4,2009,8,4,155000
463,20,3,60.0,8281,1,0,3,0,4,0,19,0,2,5,5,1,1,8,8,0.0,3,4,1,1,553,311,0,864,1,2,1,4.0,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1,360,1,2,0,0,236,0,0,0,0,12,2009,8,4,62383
464,70,3,74.0,11988,1,0,1,0,4,1,6,0,5,6,7,3,1,11,12,0.0,3,4,1,1,326,0,389,715,1,1,1,0.0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,1,240,1,2,0,0,0,0,0,0,0,8,2008,8,4,188700
465,20,3,60.0,8430,1,3,1,0,4,1,5,0,2,5,5,1,1,6,6,136.0,3,4,1,1,616,0,424,1040,1,4,1,4.0,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,0,0,0,2,0,0,0,0,0,0,0,8,2009,8,4,124000
466,120,4,43.79764938354492,3072,1,3,3,0,4,0,0,4,2,7,5,3,1,12,13,18.0,2,4,2,1,0,0,1375,1375,1,0,1,4.0,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,2,398,1,2,144,20,0,0,0,0,0,5,2006,8,4,178740
467,20,3,85.0,10628,1,3,3,0,4,0,12,0,2,7,5,0,5,9,10,0.0,3,2,1,1,778,0,499,1277,1,4,1,4.0,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,2,526,1,2,0,0,0,0,176,0,0,4,2007,8,4,167000
468,70,3,79.0,9480,1,3,3,0,4,0,12,0,5,5,7,1,1,8,8,224.0,3,4,1,1,386,0,342,728,1,0,1,4.0,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,1,312,1,2,168,0,0,0,0,0,0,6,2007,8,4,146500
469,20,3,98.0,11428,1,0,3,0,4,0,16,0,2,8,5,1,1,12,13,248.0,2,4,2,1,0,0,1626,1626,1,0,1,4.0,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,3,866,1,2,0,44,0,0,0,0,0,5,2007,8,4,250000
470,60,3,76.0,9291,1,0,3,0,0,0,20,0,5,6,5,1,1,6,6,120.0,2,4,2,1,426,0,406,832,1,0,1,4.0,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,2,506,1,2,144,70,0,0,0,0,0,6,2008,8,4,187000
471,120,3,38.887271881103516,6820,1,0,3,0,0,0,22,4,2,8,5,1,1,6,6,0.0,2,4,2,1,368,1120,0,1488,1,4,1,4.0,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,2,528,1,2,0,54,0,0,140,0,0,6,2010,8,4,212000
472,60,3,92.0,11952,1,3,3,0,4,0,14,0,5,7,6,4,6,14,10,0.0,3,4,1,1,0,0,808,808,1,4,1,4.0,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,2,534,1,2,0,0,0,0,276,0,0,11,2007,8,4,190000
473,180,4,35.0,3675,1,3,3,0,4,0,7,4,7,6,5,1,1,12,13,80.0,3,4,2,1,459,0,88,547,1,0,1,4.0,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,2,525,1,2,0,28,0,0,0,0,0,6,2008,8,4,148000
474,20,3,110.0,14977,1,0,3,0,4,0,16,0,2,8,5,1,1,12,13,304.0,2,4,2,0,1350,0,626,1976,1,0,1,4.0,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,3,908,1,2,250,63,0,0,0,0,0,7,2007,6,5,440000
475,120,3,41.0,5330,1,3,3,0,4,0,22,4,2,8,5,1,1,5,5,0.0,2,4,2,1,1196,0,298,1494,1,0,1,4.0,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,2,499,1,2,96,48,0,0,0,0,0,8,2007,8,4,251000
476,20,3,80.0,8480,1,3,3,0,0,0,19,0,2,5,6,3,1,6,6,0.0,3,4,1,1,630,0,340,970,1,4,1,4.0,970,0,0,970,1,0,1,0,2,1,3,5,6,0,2,624,1,2,0,24,0,0,192,0,0,7,2007,8,4,132500
477,20,3,75.0,13125,1,3,3,0,4,1,5,0,2,6,5,1,1,12,13,215.0,3,4,2,1,994,0,484,1478,1,0,1,4.0,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,2,508,1,2,140,39,0,0,0,0,0,4,2008,8,4,208900
478,60,3,105.0,13693,1,3,3,0,4,0,16,0,5,9,5,3,1,12,13,772.0,0,4,2,1,0,0,2153,2153,1,0,1,4.0,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,3,694,1,2,414,84,0,0,0,0,0,3,2007,8,4,380000
479,20,3,79.0,10637,1,3,3,0,4,0,5,0,2,8,5,3,1,12,13,336.0,2,4,2,0,1288,0,417,1705,1,0,1,4.0,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,3,826,1,2,208,44,0,0,0,0,0,9,2009,8,4,297000
480,30,4,50.0,5925,1,3,0,0,4,0,17,0,2,4,7,3,1,11,12,435.0,3,4,0,1,168,0,739,907,1,4,1,4.0,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,2,672,1,2,0,72,0,0,0,0,0,3,2007,8,2,89471
481,20,3,98.0,16033,1,0,3,0,2,0,16,0,2,9,5,3,1,12,13,378.0,2,4,2,0,1261,0,572,1833,1,0,1,4.0,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,3,772,1,2,519,112,0,0,0,0,0,3,2006,8,4,326000
482,20,3,72.0,11846,1,0,1,0,4,0,16,0,2,9,5,3,1,12,13,562.0,2,4,2,0,1567,0,225,1792,1,0,1,4.0,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,3,874,1,2,206,49,0,0,0,0,0,8,2006,8,4,374000
483,70,4,50.0,2500,1,3,3,0,0,0,17,0,5,7,8,1,1,11,12,0.0,2,4,2,1,299,0,611,910,1,0,1,4.0,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,1,164,1,2,0,0,0,0,0,0,0,6,2009,8,4,155000
484,120,4,32.0,4500,1,3,3,0,2,0,11,3,2,6,5,3,1,12,13,116.0,3,4,2,0,897,0,319,1216,1,0,1,4.0,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,2,402,1,2,0,125,0,0,0,0,0,5,2006,8,4,164000
485,20,3,63.25071716308594,7758,1,0,3,0,0,0,19,0,2,5,7,1,1,6,10,0.0,3,2,1,1,588,0,411,999,1,2,1,4.0,999,0,0,999,1,0,1,0,3,1,2,6,6,0,1,264,1,2,0,132,0,0,0,0,0,3,2007,8,4,132500
486,20,3,80.0,9600,1,3,3,0,4,0,12,0,2,5,7,1,1,8,8,0.0,2,4,1,1,607,0,506,1113,1,2,1,4.0,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,1,264,1,2,0,80,120,0,0,0,0,7,2009,8,4,147000
487,20,3,79.0,10289,1,3,3,0,4,0,12,0,2,5,7,3,1,8,8,168.0,3,4,1,1,836,0,237,1073,1,4,1,4.0,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,2,515,1,2,0,0,0,0,0,0,0,6,2007,8,4,156000
488,20,3,70.0,12243,1,0,3,0,4,0,14,0,2,5,6,1,1,9,10,0.0,3,4,1,1,998,0,486,1484,1,2,1,4.0,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,2,487,1,2,224,0,0,0,180,0,0,2,2007,8,4,175000
489,190,3,60.0,10800,1,3,3,0,0,0,17,1,0,5,4,1,1,13,14,0.0,3,1,1,1,664,0,290,954,1,4,0,0.0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,2,520,1,0,142,0,0,0,0,0,0,5,2006,3,4,160000
490,180,4,21.0,1526,1,3,3,0,4,0,10,3,6,4,8,1,1,5,5,0.0,3,2,1,1,515,0,115,630,1,4,1,4.0,630,0,0,630,1,0,1,0,1,1,2,3,6,0,1,286,1,2,0,0,0,0,0,0,0,5,2009,8,4,86000
491,160,4,31.012235641479492,2665,1,3,3,0,4,0,10,4,5,5,6,1,1,5,5,0.0,3,4,2,1,0,0,264,264,1,4,1,4.0,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,1,336,1,2,141,24,0,0,0,0,0,6,2008,8,4,115000
492,50,3,79.0,9490,1,3,3,0,4,0,12,0,0,6,7,1,1,13,14,0.0,3,4,1,1,403,165,238,806,1,4,1,0.0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,1,240,1,2,0,0,32,0,0,0,0,8,2006,8,4,133000
493,60,3,105.0,15578,1,0,3,0,0,0,8,0,5,6,5,1,1,12,13,0.0,2,4,2,1,0,0,728,728,1,2,1,4.0,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,2,429,1,2,0,0,0,0,0,0,0,5,2006,6,5,172785
494,20,3,70.0,7931,1,3,3,0,4,0,12,0,2,5,6,1,1,3,14,0.0,3,4,1,1,374,532,363,1269,1,4,1,0.0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,1,308,1,2,0,0,0,0,0,0,0,6,2008,8,4,155000
495,30,4,50.0,5784,1,3,3,0,4,0,17,0,2,5,8,1,1,8,8,0.0,3,4,0,1,0,0,190,190,1,2,1,0.0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,1,273,1,2,144,20,80,0,0,0,0,12,2009,8,4,91300
496,30,0,60.0,7879,1,3,3,0,4,0,9,0,2,4,5,1,1,13,14,0.0,3,4,1,1,495,0,225,720,1,4,0,0.0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,0,0,0,0,0,523,115,0,0,0,0,11,2009,8,0,34900
497,20,3,87.84353637695312,12692,1,0,3,0,4,0,15,0,2,8,5,3,1,3,3,0.0,2,4,2,1,1231,0,1969,3200,1,0,1,4.0,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,2,546,1,2,264,75,291,0,0,0,0,5,2007,8,4,430000
498,50,3,60.0,9120,1,3,3,0,4,0,3,0,0,7,6,1,1,13,14,0.0,3,2,2,1,329,0,697,1026,1,0,1,4.0,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,1,240,1,0,0,100,0,0,0,0,0,6,2008,8,4,184000
499,20,3,65.0,7800,1,3,3,0,4,0,19,0,2,5,7,3,1,6,6,89.0,3,4,2,1,450,0,414,864,1,0,1,4.0,899,0,0,899,0,0,1,0,3,1,2,5,6,0,1,288,1,2,64,0,0,0,0,0,0,6,2009,8,4,130000
500,20,3,70.0,7535,1,0,3,0,4,0,12,0,2,5,7,1,1,8,8,0.0,3,4,1,1,111,279,522,912,1,1,1,4.0,912,0,0,912,0,1,1,0,2,1,3,5,6,0,1,297,1,2,12,285,0,0,0,0,480,6,2007,8,4,120000
501,160,4,21.0,1890,1,3,3,0,4,0,2,3,5,6,5,1,1,6,6,285.0,3,4,1,1,356,0,316,672,1,4,1,4.0,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,1,264,1,2,144,28,0,0,0,0,0,5,2007,8,4,113000
502,60,1,75.0,9803,1,3,3,0,4,0,21,0,5,7,5,1,1,12,13,0.0,2,4,2,1,400,0,466,866,1,2,1,4.0,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,2,603,1,2,0,108,0,0,0,0,0,2,2008,8,4,226700
503,20,3,70.0,9170,1,3,3,0,0,0,7,0,2,5,7,3,1,8,8,0.0,3,4,1,1,698,96,420,1214,1,0,1,4.0,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,2,461,1,2,0,0,184,0,0,0,400,4,2007,8,4,140000
504,20,3,100.0,15602,1,0,3,0,4,0,6,0,2,7,8,1,1,3,14,0.0,3,4,1,1,1247,0,254,1501,1,4,1,4.0,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,2,484,1,2,0,54,0,0,161,0,0,3,2010,8,4,289000
505,160,3,24.0,2308,1,3,3,0,4,0,13,4,5,6,5,1,1,9,2,0.0,3,4,1,1,257,495,103,855,1,4,1,4.0,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,2,440,1,2,260,0,0,0,0,0,0,6,2009,8,4,147000
506,90,4,60.0,7596,1,3,3,0,4,0,17,2,5,5,5,3,1,13,14,360.0,3,4,1,1,0,0,960,960,1,2,1,4.0,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,2,400,1,0,0,0,0,0,0,0,0,7,2009,0,4,124500
507,60,3,80.0,9554,1,0,3,0,4,0,20,0,5,8,5,1,1,12,13,125.0,2,4,2,1,380,0,397,777,1,0,1,4.0,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,2,471,1,2,182,81,0,0,0,0,0,9,2006,8,4,215000
508,20,1,75.0,7862,1,0,3,0,4,0,21,0,2,6,5,1,1,12,13,0.0,2,4,2,1,27,0,1191,1218,1,0,1,4.0,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,2,676,1,2,0,102,0,0,0,0,0,9,2009,6,5,208300
509,70,4,60.0,9600,1,3,3,0,4,0,17,0,5,7,9,2,1,8,8,0.0,3,0,0,1,141,0,548,689,1,0,1,4.0,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,2,360,1,0,0,0,116,0,0,0,0,10,2008,8,4,161000
510,20,3,80.0,9600,1,3,3,0,0,0,12,0,2,5,6,1,1,8,8,132.0,3,4,1,1,991,0,50,1041,1,0,1,4.0,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,1,270,1,2,224,88,0,0,0,0,0,7,2009,8,4,124500
511,20,3,75.0,14559,1,3,3,0,4,0,12,0,2,5,7,3,1,13,14,70.0,2,4,1,1,650,180,178,1008,1,0,1,4.0,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,1,288,1,2,324,42,0,0,168,0,2000,6,2009,8,4,164900
512,120,3,40.0,6792,1,0,3,0,4,0,16,4,2,7,5,1,1,12,13,94.0,2,4,2,1,0,0,1368,1368,1,0,1,4.0,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,474,1,2,132,35,0,0,0,0,0,3,2006,6,5,202665
513,20,3,70.0,9100,1,3,3,0,0,0,12,0,2,5,5,1,1,12,13,0.0,3,4,1,1,521,174,169,864,1,4,1,4.0,864,0,0,864,1,0,1,0,3,1,3,5,6,0,2,624,1,2,0,0,0,0,0,0,0,7,2006,8,4,129900
514,20,3,71.0,9187,1,3,0,0,0,0,11,0,2,6,5,1,1,12,13,0.0,3,2,2,1,336,0,748,1084,1,4,1,4.0,1080,0,0,1080,0,0,1,1,3,1,3,5,6,0,2,484,1,2,120,0,158,0,0,0,0,6,2007,8,4,134000
515,45,3,55.0,10594,1,3,3,0,4,0,6,0,1,5,5,1,1,13,14,0.0,3,4,0,1,0,0,768,768,3,1,0,4.0,789,0,0,789,0,0,1,0,2,1,3,5,6,0,1,200,1,2,0,0,112,0,0,0,0,6,2007,8,4,96500
516,20,3,94.0,12220,1,3,3,0,4,0,16,0,2,10,5,3,1,5,5,305.0,0,4,1,0,1436,0,570,2006,1,0,1,4.0,2020,0,0,2020,1,0,2,1,3,1,0,9,6,1,3,900,1,2,156,54,0,0,0,0,0,9,2009,6,5,402861
517,80,3,72.76850891113281,10448,1,0,3,0,0,0,14,0,7,6,6,1,1,6,6,333.0,3,4,1,1,0,0,689,689,1,4,1,4.0,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,2,583,1,2,0,104,0,0,0,0,0,8,2009,0,0,158000
518,60,3,79.0,10208,1,0,3,0,4,0,15,0,5,7,5,1,1,12,13,921.0,2,4,2,1,0,0,1264,1264,1,0,1,4.0,1277,1067,0,2344,0,0,2,1,3,1,2,7,6,1,3,889,1,2,220,0,0,0,0,0,0,7,2009,8,4,265000
519,60,3,76.10218048095703,9531,1,0,3,0,1,0,5,0,5,6,5,1,1,12,13,0.0,3,4,2,1,706,0,88,794,1,0,1,4.0,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,2,546,1,2,0,36,0,0,0,0,0,5,2007,8,4,211000
520,70,3,53.0,10918,1,3,3,0,4,0,6,0,5,7,9,2,1,8,8,0.0,2,4,0,1,0,0,1276,1276,1,0,1,4.0,1276,804,0,2080,0,0,1,1,3,1,2,9,6,2,1,282,1,2,0,0,0,0,145,0,0,6,2009,8,4,234000
521,190,3,60.0,10800,1,3,3,0,4,0,17,1,5,4,7,1,1,8,8,0.0,3,4,0,0,0,0,0,0,1,4,0,0.0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,0,0,0,0,220,114,210,0,0,0,0,8,2008,8,4,106250
522,20,3,90.0,11988,1,0,3,0,0,0,12,0,2,6,6,1,1,12,13,0.0,3,4,1,1,777,0,467,1244,1,0,1,0.0,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,1,336,1,2,0,40,0,0,0,0,0,5,2007,8,4,150000
523,50,4,50.0,5000,1,3,3,0,0,0,3,0,0,6,7,1,1,5,5,0.0,3,2,1,1,399,0,605,1004,1,0,1,4.0,1004,660,0,1664,0,0,2,0,3,1,3,7,6,2,2,420,1,2,0,24,36,0,0,0,0,10,2006,8,4,159000
524,60,3,130.0,40094,1,0,0,0,4,0,7,0,5,10,5,3,1,5,5,762.0,0,4,2,0,2260,0,878,3138,1,0,1,4.0,3138,1538,0,4676,1,0,3,1,3,1,0,11,6,1,3,884,1,2,208,406,0,0,0,0,0,10,2007,6,5,184750
525,60,3,95.0,11787,1,0,3,0,4,0,15,0,5,7,5,1,1,12,13,594.0,2,4,2,1,719,0,660,1379,1,0,1,4.0,1383,1015,0,2398,1,0,2,1,3,1,2,8,6,1,3,834,1,2,239,60,0,0,0,0,0,8,2007,8,4,315750
526,20,1,62.0,7500,1,3,3,0,4,0,21,0,2,7,5,1,1,12,13,0.0,2,4,2,1,0,0,1257,1257,1,0,1,4.0,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,2,453,1,2,38,144,0,0,0,0,0,4,2006,8,4,176000
527,20,3,70.0,13300,1,3,3,0,4,0,12,0,2,5,7,3,1,13,14,0.0,3,4,1,1,377,0,551,928,1,4,1,4.0,928,0,0,928,0,0,1,0,2,1,3,4,6,0,1,252,1,2,261,0,156,0,0,0,0,6,2007,8,4,132000
528,60,3,67.0,14948,1,0,3,0,4,0,16,0,5,9,5,3,1,12,13,268.0,0,4,2,0,1330,0,122,1452,1,0,1,4.0,1476,1237,0,2713,1,0,2,1,3,1,0,11,6,1,3,858,1,2,126,66,0,0,0,0,0,11,2008,6,5,446261
529,30,3,58.0,9098,1,0,3,0,4,0,7,0,2,4,7,1,1,13,14,0.0,3,4,0,1,348,0,180,528,1,0,1,4.0,605,0,0,605,1,0,1,0,2,1,3,5,6,0,0,0,0,0,0,0,144,0,0,0,0,7,2007,8,4,86000
530,20,3,240.9865264892578,32668,1,0,3,0,1,0,6,0,2,6,3,3,1,13,11,103.68526170798899,2,4,2,1,1219,0,816,2035,1,4,1,4.0,2515,0,0,2515,1,0,3,0,4,2,3,9,0,2,2,484,1,2,0,0,200,0,0,0,0,3,2007,8,2,200624
531,80,3,85.0,10200,1,3,3,0,4,0,23,0,7,6,5,1,1,6,6,219.0,2,4,1,1,783,0,678,1461,1,0,1,4.0,1509,0,0,1509,1,0,2,0,3,1,2,5,6,1,2,600,1,2,224,0,0,0,0,0,0,8,2008,8,0,175000
532,70,4,60.0,6155,1,0,3,0,3,0,3,0,5,6,8,1,1,13,14,0.0,3,4,0,1,0,0,611,611,1,0,1,4.0,751,611,0,1362,0,0,2,0,3,1,3,6,6,0,2,502,1,2,0,0,84,0,0,0,0,6,2008,8,4,128000
533,20,3,60.0,7200,1,3,3,0,4,0,12,0,2,5,7,1,1,12,13,0.0,3,4,3,0,0,0,0,0,1,0,1,4.0,827,0,0,827,0,0,1,0,2,1,3,5,4,1,1,392,1,2,0,0,0,0,0,0,0,4,2010,8,4,107500
534,20,3,50.0,5000,1,3,2,0,4,1,3,0,2,1,3,1,1,12,13,0.0,1,1,3,0,0,0,0,0,1,1,0,1.0,334,0,0,334,0,0,1,0,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,8,4,39300
535,60,3,74.0,9056,1,0,3,0,4,0,8,0,5,8,5,1,1,12,13,0.0,2,4,2,0,0,0,707,707,1,0,1,4.0,707,707,0,1414,0,0,2,1,3,1,2,6,6,1,2,403,1,2,100,35,0,0,0,0,0,10,2006,8,4,178000
536,190,3,70.0,7000,1,3,3,0,4,0,7,1,5,5,7,1,1,8,8,0.0,3,4,1,1,969,0,148,1117,1,4,1,4.0,820,527,0,1347,1,0,1,0,3,1,3,5,6,0,0,0,0,0,85,0,148,0,0,0,0,1,2008,8,4,107500
537,60,3,57.0,8924,1,0,3,0,1,0,5,0,5,7,5,1,1,12,13,0.0,3,4,2,1,0,0,880,880,1,0,1,4.0,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,2,527,1,2,120,155,0,0,0,0,0,7,2008,8,4,188000
538,20,3,73.08492279052734,12735,1,0,3,0,2,0,12,0,2,4,5,3,1,8,8,0.0,3,4,1,1,600,0,264,864,1,4,1,4.0,864,0,0,864,0,0,1,0,3,1,3,5,6,0,2,576,1,2,216,0,0,0,0,0,0,4,2008,0,4,111250
539,20,3,79.95111846923828,11553,1,0,3,0,4,0,19,0,2,5,5,3,1,9,10,188.0,3,4,1,1,673,0,378,1051,1,4,1,4.0,1159,0,0,1159,0,0,1,1,3,1,3,7,6,1,1,336,1,2,466,0,0,0,0,0,0,7,2006,8,4,158000
540,20,3,76.68502044677734,11423,1,3,3,0,4,0,5,0,2,8,5,1,1,12,13,479.0,2,4,2,1,1358,0,223,1581,1,0,1,4.0,1601,0,0,1601,1,0,2,0,3,1,2,6,6,1,2,670,1,2,180,0,0,0,0,0,2000,5,2010,8,4,272000
541,20,3,85.0,14601,1,3,3,0,4,0,23,0,2,9,5,3,1,12,13,584.0,0,4,2,0,1260,0,578,1838,1,0,1,4.0,1838,0,0,1838,1,0,2,0,2,1,0,8,6,1,3,765,1,2,270,68,0,0,0,0,0,3,2009,8,4,315000
542,60,3,75.80384826660156,11000,1,3,3,0,2,0,15,0,5,8,5,1,1,12,13,72.0,2,4,2,1,0,0,969,969,1,0,1,4.0,997,1288,0,2285,0,0,2,1,4,1,2,8,6,1,3,648,1,2,0,56,0,0,0,0,0,6,2007,8,4,248000
543,20,3,78.0,10140,1,3,3,0,4,0,14,0,2,7,5,3,1,12,13,0.0,2,4,2,0,144,1127,379,1650,1,0,1,4.0,1680,0,0,1680,1,0,2,0,3,1,2,7,0,1,2,583,1,2,78,73,0,0,0,0,0,6,2009,8,4,213250
544,120,2,34.0,4058,1,3,3,0,4,0,12,4,6,7,5,1,1,8,8,182.0,3,4,2,1,584,139,0,723,1,0,1,4.0,767,0,0,767,1,0,1,0,1,1,3,4,6,0,1,367,1,2,120,40,0,0,0,0,0,6,2007,8,4,133000
545,60,3,58.0,17104,1,0,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,554,0,100,654,1,0,1,4.0,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,2,426,1,2,100,24,0,0,0,0,0,9,2006,6,5,179665
546,50,3,102.00179290771484,13837,1,0,3,0,0,0,14,0,0,7,5,1,1,6,6,178.0,2,2,2,1,1002,202,0,1204,1,2,1,4.0,1377,806,0,2183,0,0,2,1,4,1,2,9,6,0,3,786,1,2,0,0,0,0,0,0,0,2,2006,8,4,229000
547,50,3,70.0,8737,1,0,0,0,4,0,3,0,0,6,7,1,1,3,14,0.0,3,4,0,1,300,0,765,1065,1,0,1,0.0,915,720,0,1635,0,0,1,1,3,1,3,6,6,1,2,440,1,2,0,38,0,144,0,0,0,5,2007,8,4,210000
548,85,3,54.0,7244,1,3,3,0,4,0,11,0,6,5,7,1,1,12,13,0.0,3,2,1,1,619,0,149,768,1,0,1,4.0,768,0,0,768,1,0,1,0,2,1,3,5,6,0,2,624,1,2,104,0,0,0,0,0,0,4,2007,8,4,129500
549,20,4,49.0,8235,1,0,1,0,4,0,17,0,2,5,7,1,1,8,8,0.0,3,2,1,1,180,645,0,825,1,4,1,4.0,825,0,0,825,1,0,1,0,2,1,3,4,6,0,2,720,1,2,140,50,0,0,0,0,0,6,2008,8,4,125000
